date,temp,precip,rel_hum,air_pres
2023-03-20 20:00:00,276.516666666667,0.0,78.8833333333333,864.383333333333
2023-03-20 21:00:00,275.883333333333,0.0,81.4,864.716666666667
2023-03-20 22:00:00,275.35,0.0,83.0,864.983333333334
2023-03-20 23:00:00,274.933333333333,0.0,84.8,865.083333333334
2023-03-21 00:00:00,274.583333333333,0.0,85.9666666666667,865.183333333333
2023-03-21 01:00:00,274.9,0.0,86.7666666666667,865.033333333333
2023-03-21 02:00:00,275.116666666667,0.0,87.8666666666667,864.683333333333
2023-03-21 03:00:00,275.1,0.0,88.35,864.15
2023-03-21 04:00:00,275.1,0.0,88.1833333333333,863.816666666667
2023-03-21 05:00:00,274.9,0.0,90.4666666666667,863.583333333333
2023-03-21 06:00:00,274.783333333333,0.0,90.4166666666667,863.516666666667
2023-03-21 07:00:00,274.583333333333,0.0,90.3,863.7
2023-03-21 08:00:00,275.366666666667,0.0,87.9833333333334,864.016666666667
2023-03-21 09:00:00,277.766666666667,0.0,76.4333333333333,864.016666666667
2023-03-21 10:00:00,279.3,0.0,66.85,864.066666666667
2023-03-21 11:00:00,281.383333333333,0.0,54.6333333333333,863.833333333333
2023-03-21 12:00:00,283.033333333333,0.0,47.2833333333333,863.416666666667
2023-03-21 13:00:00,284.466666666667,0.0,39.1833333333333,862.983333333333
2023-03-21 14:00:00,284.966666666667,0.0,38.5833333333333,862.433333333333
2023-03-21 15:00:00,285.25,0.0,38.0833333333333,862.033333333333
2023-03-21 16:00:00,285.316666666667,0.0,38.8833333333333,861.616666666667
2023-03-21 17:00:00,284.466666666667,0.0,48.75,861.433333333333
2023-03-21 18:00:00,282.316666666667,0.0,58.8166666666667,861.533333333333
2023-03-21 19:00:00,280.883333333333,0.0,62.4333333333333,861.766666666667
2023-03-21 20:00:00,279.65,0.0,66.0166666666667,861.983333333333
2023-03-21 21:00:00,279.133333333333,0.0,68.6166666666667,862.266666666667
2023-03-21 22:00:00,278.85,0.0,71.3666666666667,862.366666666667
2023-03-21 23:00:00,278.516666666667,0.0,72.5,862.533333333333
2023-03-22 00:00:00,278.266666666667,0.0,73.75,862.65
2023-03-22 01:00:00,277.866666666667,0.0,75.45,862.683333333333
2023-03-22 02:00:00,277.566666666667,0.0,76.9333333333333,862.483333333333
2023-03-22 03:00:00,276.783333333333,0.0,79.9833333333333,862.183333333334
2023-03-22 04:00:00,276.183333333333,0.0,82.5166666666667,862.233333333334
2023-03-22 05:00:00,276.233333333333,0.0,83.4,862.2
2023-03-22 06:00:00,275.566666666667,0.0,85.3333333333333,862.083333333333
2023-03-22 07:00:00,274.85,0.0,89.8833333333334,862.183333333333
2023-03-22 08:00:00,276.433333333333,0.0,81.7833333333333,862.5
2023-03-22 09:00:00,279.433333333333,0.0,68.6166666666667,862.516666666667
2023-03-22 10:00:00,281.95,0.0,58.6,862.416666666667
2023-03-22 11:00:00,283.583333333333,0.0,50.7833333333333,862.2
2023-03-22 12:00:00,285.25,0.0,46.7833333333333,861.883333333333
2023-03-22 13:00:00,286.683333333333,0.0,42.4333333333333,861.55
2023-03-22 14:00:00,286.85,0.0,41.0166666666667,861.116666666667
2023-03-22 15:00:00,287.033333333333,0.0,41.4,860.666666666667
2023-03-22 16:00:00,286.25,0.0,45.4166666666667,860.316666666667
2023-03-22 17:00:00,284.4,0.0,54.9666666666667,860.3
2023-03-22 18:00:00,282.95,0.0,62.8333333333333,860.5
2023-03-22 19:00:00,281.466666666667,0.0,69.3,860.766666666667
2023-03-22 20:00:00,280.616666666667,0.0,73.3666666666667,861.35
2023-03-22 21:00:00,279.8,0.0,76.6333333333333,861.666666666667
2023-03-22 22:00:00,278.966666666667,0.0,81.25,861.866666666667
2023-03-22 23:00:00,278.333333333333,0.0,84.5,862.15
2023-03-23 00:00:00,277.783333333333,0.0,88.75,862.3
2023-03-23 01:00:00,277.316666666667,0.0,91.2166666666667,862.216666666667
2023-03-23 02:00:00,277.266666666667,0.0,92.0833333333333,862.133333333333
2023-03-23 03:00:00,277.35,0.0,92.2333333333333,861.733333333334
2023-03-23 04:00:00,277.5,0.0,93.0166666666667,861.316666666667
2023-03-23 05:00:00,277.216666666667,0.0,94.6333333333333,861.216666666667
2023-03-23 06:00:00,277.016666666667,0.0,95.65,861.366666666667
2023-03-23 07:00:00,276.716666666667,0.0,97.2666666666667,861.583333333334
2023-03-23 08:00:00,277.633333333333,0.0,93.9666666666667,861.866666666667
2023-03-23 09:00:00,278.266666666667,0.0,88.7333333333333,861.833333333333
2023-03-23 10:00:00,279.616666666667,0.0,83.5833333333333,862.133333333333
2023-03-23 11:00:00,281.166666666667,0.0,73.0833333333333,862.266666666667
2023-03-23 12:00:00,283.633333333333,0.0,59.7333333333333,861.983333333333
2023-03-23 13:00:00,285.083333333333,0.0,52.5,861.583333333334
2023-03-23 14:00:00,285.733333333333,0.0,49.2166666666667,861.216666666667
2023-03-23 15:00:00,285.583333333333,0.0,50.2833333333333,860.716666666667
2023-03-23 16:00:00,284.816666666667,0.0,58.8166666666667,860.466666666667
2023-03-23 17:00:00,283.7,0.0,61.9166666666667,860.433333333334
2023-03-23 18:00:00,283.233333333333,0.0,62.9,860.7
2023-03-23 19:00:00,281.85,0.0,68.5333333333334,861.016666666667
2023-03-23 20:00:00,281.25,0.0,72.2333333333333,861.433333333334
2023-03-23 21:00:00,280.933333333333,0.0,74.2666666666667,861.816666666667
2023-03-23 22:00:00,280.066666666667,0.0,76.5666666666667,862.066666666667
2023-03-23 23:00:00,279.866666666667,0.0,77.95,862.133333333333
2023-03-24 00:00:00,279.616666666667,0.0,81.55,862.033333333333
2023-03-24 01:00:00,279.633333333333,0.0,82.1833333333333,861.783333333334
2023-03-24 02:00:00,279.4,0.0,83.2333333333333,861.683333333333
2023-03-24 03:00:00,279.083333333333,0.0,86.5833333333333,861.283333333333
2023-03-24 04:00:00,279.0,0.0,86.5666666666667,860.933333333333
2023-03-24 05:00:00,278.7,0.0,88.8333333333333,860.833333333333
2023-03-24 06:00:00,278.666666666667,0.0,88.6666666666667,860.566666666667
2023-03-24 07:00:00,278.4,0.0,91.2333333333333,860.55
2023-03-24 08:00:00,278.7,0.0,90.7833333333333,860.533333333333
2023-03-24 09:00:00,279.2,0.0,88.0,860.566666666667
2023-03-24 10:00:00,279.85,0.0,82.0666666666667,860.383333333333
2023-03-24 11:00:00,280.2,0.0,79.5333333333334,860.416666666667
2023-03-24 12:00:00,280.7,0.0,77.7,860.45
2023-03-24 13:00:00,281.266666666667,0.0,75.5166666666667,860.516666666667
2023-03-24 14:00:00,281.65,0.0,71.8,859.9
2023-03-24 15:00:00,281.8,0.0,70.6,859.45
2023-03-24 16:00:00,281.883333333333,0.0,70.25,858.783333333333
2023-03-24 17:00:00,281.183333333333,0.0,79.0333333333334,858.15
2023-03-24 18:00:00,280.016666666667,0.1,93.2,857.7
2023-03-24 19:00:00,279.25,0.4,100.016666666667,857.7
2023-03-24 20:00:00,279.066666666667,2.1,100.0,857.866666666667
2023-03-24 21:00:00,278.65,3.0,100.0,858.083333333333
2023-03-24 22:00:00,277.9,0.0,100.0,857.983333333334
2023-03-24 23:00:00,277.766666666667,0.0,100.0,858.25
2023-03-25 00:00:00,277.666666666667,0.0,100.0,857.933333333333
2023-03-25 01:00:00,277.366666666667,1.3,100.0,857.8
2023-03-25 02:00:00,276.916666666667,0.1,100.0,857.8
