date,sw_in,hs,rel_hum,temp,precip
2022-11-26 11:00:00,211.333333333333,368.666666666667,86.0666666666667,262.216666666667,0.0
2022-11-26 12:00:00,288.333333333333,374.0,85.0666666666667,262.416666666667,0.0
2022-11-26 13:00:00,441.166666666667,350.5,76.8166666666667,263.616666666667,0.0
2022-11-26 14:00:00,396.166666666667,334.833333333333,65.0333333333333,263.833333333333,0.0
2022-11-26 15:00:00,255.333333333333,366.833333333333,62.2166666666667,263.033333333333,0.0
2022-11-26 16:00:00,34.8333333333333,376.666666666667,83.3666666666667,262.1,0.0
2022-11-26 17:00:00,7.5,390.333333333333,78.0166666666667,261.666666666667,0.2
2022-11-26 18:00:00,0.0,393.5,72.4833333333333,261.216666666667,0.0
2022-11-26 19:00:00,0.0,395.0,18.6833333333333,263.716666666667,0.0
2022-11-26 20:00:00,0.0,390.333333333333,10.9166666666667,264.683333333333,0.0
2022-11-26 21:00:00,0.0,389.5,9.38333333333333,264.916666666667,0.0
2022-11-26 22:00:00,0.0,390.333333333333,10.6,264.55,0.0
2022-11-26 23:00:00,0.0,394.333333333333,13.0833333333333,264.55,0.0
2022-11-27 00:00:00,0.0,390.166666666667,17.1833333333333,264.383333333333,0.0
2022-11-27 01:00:00,0.0,392.666666666667,13.0166666666667,265.516666666667,0.0
2022-11-27 02:00:00,0.0,390.666666666667,13.0666666666667,265.266666666667,0.0
2022-11-27 03:00:00,0.0,393.166666666667,10.0,266.033333333333,0.0
2022-11-27 04:00:00,0.0,391.833333333333,9.36666666666667,266.133333333333,0.0
2022-11-27 05:00:00,0.0,392.833333333333,9.83333333333333,266.066666666667,0.0
2022-11-27 06:00:00,0.0,394.5,8.01666666666667,266.666666666667,0.0
2022-11-27 07:00:00,0.0,391.833333333333,6.81666666666667,266.933333333333,0.0
2022-11-27 08:00:00,10.5,390.666666666667,8.38333333333333,266.45,0.0
2022-11-27 09:00:00,129.833333333333,376.166666666667,7.4,267.55,0.0
2022-11-27 10:00:00,260.0,362.333333333333,6.9,268.4,0.0
2022-11-27 11:00:00,363.166666666667,351.0,9.36666666666667,268.666666666667,0.0
2022-11-27 12:00:00,431.666666666667,331.5,13.9666666666667,269.266666666667,0.0
2022-11-27 13:00:00,435.833333333333,311.5,16.5333333333333,269.75,0.0
2022-11-27 14:00:00,376.833333333333,333.833333333333,18.8833333333333,269.3,0.0
2022-11-27 15:00:00,235.833333333333,347.5,24.9333333333333,269.05,0.0
2022-11-27 16:00:00,30.3333333333333,360.166666666667,35.5833333333333,268.733333333333,0.0
2022-11-27 17:00:00,6.0,370.666666666667,33.4166666666667,268.866666666667,0.0
2022-11-27 18:00:00,0.0,369.333333333333,31.4166666666667,268.733333333333,0.0
2022-11-27 19:00:00,0.0,369.666666666667,27.2166666666667,268.766666666667,0.0
2022-11-27 20:00:00,0.0,372.666666666667,16.9833333333333,270.55,0.0
2022-11-27 21:00:00,0.0,364.833333333333,22.1833333333333,269.85,0.0
2022-11-27 22:00:00,0.0,363.833333333333,23.3333333333333,269.866666666667,0.0
2022-11-27 23:00:00,0.0,362.333333333333,27.1166666666667,269.8,0.0
2022-11-28 00:00:00,0.0,367.666666666667,22.95,270.183333333333,0.0
2022-11-28 01:00:00,0.0,369.5,24.9,270.55,0.0
2022-11-28 02:00:00,0.0,360.166666666667,29.5166666666667,270.733333333333,0.0
2022-11-28 03:00:00,0.0,363.5,37.3833333333333,270.05,0.0
2022-11-28 04:00:00,0.0,371.0,57.45,268.833333333333,0.0
2022-11-28 05:00:00,0.0,385.166666666667,66.1,268.233333333333,0.0
2022-11-28 06:00:00,0.0,378.166666666667,80.8333333333333,267.366666666667,0.6
2022-11-28 07:00:00,0.0,360.666666666667,97.0833333333333,266.466666666667,1.6
2022-11-28 08:00:00,1.0,382.166666666667,97.3333333333333,266.516666666667,1.2
2022-11-28 09:00:00,19.1666666666667,417.333333333333,95.1333333333333,266.766666666667,1.0
2022-11-28 10:00:00,47.5,418.833333333333,95.8833333333333,267.2,1.6
2022-11-28 11:00:00,66.3333333333333,428.166666666667,90.2,267.733333333333,1.0
2022-11-28 12:00:00,78.6666666666667,428.5,85.75,268.116666666667,0.2
2022-11-28 13:00:00,75.6666666666667,425.0,86.9333333333333,268.266666666667,0.0
2022-11-28 14:00:00,72.1666666666667,411.5,82.4333333333333,269.116666666667,0.199999999999999
2022-11-28 15:00:00,47.0,425.5,89.7833333333333,267.95,0.600000000000001
2022-11-28 16:00:00,21.1666666666667,434.166666666667,93.5166666666667,267.216666666667,0.6
2022-11-28 17:00:00,2.33333333333333,451.5,96.4333333333333,266.55,0.4
2022-11-28 18:00:00,0.0,458.166666666667,95.0166666666667,266.433333333333,0.399999999999999
2022-11-28 19:00:00,0.0,459.666666666667,95.3333333333333,266.416666666667,0.4
2022-11-28 20:00:00,0.0,457.666666666667,95.8666666666667,266.4,0.6
2022-11-28 21:00:00,0.0,454.0,97.25,266.133333333333,0.4
2022-11-28 22:00:00,0.0,468.166666666667,96.9,265.966666666667,0.800000000000001
2022-11-28 23:00:00,0.0,470.5,96.0,265.916666666667,0.6
2022-11-29 00:00:00,0.0,471.666666666667,98.0833333333333,265.666666666667,0.4
2022-11-29 01:00:00,0.0,473.666666666667,93.55,265.95,0.399999999999999
