date,sw_in,hs,rel_hum,temp,wind_dir,wind_speed
2023-05-01 19:00:00,7.66666666666667,635.666666666667,97.6833333333333,273.116666666667,,
2023-05-01 20:00:00,0.166666666666667,664.166666666667,97.7833333333334,272.983333333333,,
2023-05-01 21:00:00,0.0,649.166666666667,97.8333333333333,272.766666666667,,
2023-05-01 22:00:00,0.0,669.5,97.9,272.7,,
2023-05-01 23:00:00,0.0,696.5,97.9,272.65,,
2023-05-02 00:00:00,0.0,699.5,97.9,272.55,,
2023-05-02 01:00:00,0.0,706.833333333333,97.9,272.416666666667,,
2023-05-02 02:00:00,0.0,678.0,97.9,272.316666666667,,
2023-05-02 03:00:00,0.0,703.666666666667,97.9166666666667,272.25,,
2023-05-02 04:00:00,0.0,733.333333333334,98.0,272.316666666667,,
2023-05-02 05:00:00,0.0,720.166666666667,98.0,272.116666666667,,
2023-05-02 06:00:00,2.0,726.333333333334,98.0,272.266666666667,,
2023-05-02 07:00:00,13.1666666666667,724.166666666667,98.0,272.8,,
2023-05-02 08:00:00,25.8333333333333,709.166666666667,98.0,273.316666666667,,
2023-05-02 09:00:00,51.8333333333333,739.5,96.7166666666667,274.433333333333,,
2023-05-02 10:00:00,138.5,707.833333333333,90.2166666666667,274.866666666667,,
2023-05-02 11:00:00,281.166666666667,676.5,75.75,276.316666666667,,
2023-05-02 12:00:00,180.333333333333,678.0,84.7333333333333,275.85,,
2023-05-02 13:00:00,162.666666666667,697.666666666667,88.7666666666667,275.75,,
2023-05-02 14:00:00,206.666666666667,701.0,84.5333333333333,276.483333333333,,
2023-05-02 15:00:00,138.333333333333,705.5,90.0,275.35,,
2023-05-02 16:00:00,153.833333333333,695.333333333333,76.0666666666667,275.25,,
2023-05-02 17:00:00,90.8333333333333,707.5,80.9166666666667,274.933333333333,,
2023-05-02 18:00:00,44.3333333333333,696.666666666667,90.45,274.466666666667,,
2023-05-02 19:00:00,16.5,702.5,97.15,273.966666666667,,
2023-05-02 20:00:00,2.5,707.5,95.2166666666667,273.65,,
2023-05-02 21:00:00,0.0,709.166666666667,87.8,273.633333333333,,
2023-05-02 22:00:00,0.0,713.666666666667,88.65,273.45,,
2023-05-02 23:00:00,0.0,709.833333333333,97.3666666666667,272.7,,
2023-05-03 00:00:00,0.0,710.333333333333,97.65,272.283333333333,,
2023-05-03 01:00:00,0.166666666666667,708.833333333334,97.7,271.783333333333,,
2023-05-03 02:00:00,0.0,707.333333333333,97.8,271.7,,
2023-05-03 03:00:00,0.0,703.666666666667,97.7333333333333,271.583333333333,,
2023-05-03 04:00:00,0.0,702.0,96.7333333333333,271.566666666667,,
2023-05-03 05:00:00,0.0,703.0,93.45,271.566666666667,,
2023-05-03 06:00:00,3.0,701.0,91.1,271.7,,
2023-05-03 07:00:00,31.8333333333333,697.166666666667,87.4666666666667,271.966666666667,,
2023-05-03 08:00:00,146.666666666667,702.5,81.45,272.916666666667,,
2023-05-03 09:00:00,145.5,697.5,76.8,273.766666666667,,
2023-05-03 10:00:00,188.333333333333,694.666666666667,73.4833333333333,274.683333333333,,
2023-05-03 11:00:00,255.0,693.833333333333,69.3,275.95,,
2023-05-03 12:00:00,242.333333333333,684.166666666667,65.8666666666667,277.55,,
2023-05-03 13:00:00,276.666666666667,694.5,63.3833333333334,278.883333333333,,
2023-05-03 14:00:00,276.833333333333,690.5,60.5166666666667,279.783333333333,,
2023-05-03 15:00:00,299.0,685.0,58.2166666666667,280.166666666667,,
2023-05-03 16:00:00,359.833333333333,648.0,50.4666666666667,282.1,,
2023-05-03 17:00:00,298.833333333333,638.166666666667,53.3833333333333,280.516666666667,,
